id_educ,Year,PrimaryClassEnrollment(%),SecondaryClassEnrollment(%),id_country
817,2009,115.255996704102,67.6085586547852,66
818,2010,115.488296508789,69.4153594970703,66
819,2011,114.697570800781,71.7969436645508,66
820,2012,112.92505645752,73.7277603149414,66
821,2013,110.210678100586,77.4966735839844,66
822,2014,106.765419006348,77.2346496582031,66
823,2015,103.112602233887,75.6780700683594,66
824,2016,100.225341796875,74.2922668457031,66
825,2002,103.188179016113,22.6558208465576,67
826,2003,93.9303283691406,,67
827,2004,,,67
828,2005,89.2879028320313,25.9532794952393,67
829,2006,,,67
830,2007,,,67
831,2008,71.6321029663086,,67
832,2009,69.6972503662109,,67
833,2010,68.9272079467773,,67
834,2011,67.5576171875,,67
835,2012,68.792839050293,,67
836,2013,,,67
837,2014,,,67
838,2015,61.5776100158691,,67
839,2016,,,67
840,2002,102.380531311035,97.6867828369141,69
841,2003,101.187942504883,97.6746826171875,69
842,2004,99.6817932128906,100.086898803711,69
843,2005,98.9073104858398,102.789077758789,69
844,2006,97.7007675170898,103.11190032959,69
845,2007,98.914909362793,103.249267578125,69
846,2008,101.627311706543,102.285682678223,69
847,2009,103.091499328613,102.767311096191,69
848,2010,103.05689239502,105.313682556152,69
849,2011,101.713943481445,107.368827819824,69
