"id_meteo","id_pays","annee","automne_tavg","hiver_tavg","printemps_tavg","ete_tavg","automne_tmax","hiver_tmax","printemps_tmax","ete_tmax","automne_tmin","hiver_tmin","printemps_tmin","ete_tmin"
"833","111","2022","14.6762","8.07342","12.8418","18.6272","17.0905","9.92911","16.4066","22.2935","12.381","6.05696","9.77692","15.4848"
"834","113","2022","11.9952","-8.38987","14.425","21.0446","17.5095","-4.77848","19.5043","26.2913","6.41905","-11.8443","8.76413","15.0152"
"835","115","2022","27.8","27.8722","27.6","27.6467","30.0714","30.3759","30.0304","29.8587","25.681","25.5051","25.5587","25.2565"
"836","118","2022","32.1952","16.5418","31.1152","38.8022","40.5952","22.2722","38.4043","46.0022","23.6286","10.6405","23.3087","31.6272"
"837","119","2022","15.119","1.65316","17.3293","23.7543","22.8","6.6","24.1109","31.525","7.64286","-2.26076","11.1652","15.6109"
"838","120","2022","27.8429","25.4266","28.6033","29.212","32.4333","31.0544","33.4457","33.7272","24.6952","20.0101","24.1337","25.6261"
"839","121","2022","10.2333","0.420253","9.50879","18.1793","13.3857","2.96203","13.4923","21.6837","7.60952","-1.97215","5.61868","14.4609"
"840","122","2022","26.1476","13.8025","20.9231","27.8609","28.881","16.7405","24.2956","30.1815","23.5905","11.0848","17.7967","25.5098"
"841","125","2022","25.619","12.8785","20.7913","29.4109","30.0524","16.319","25.3162","33.2489","21.8714","10.1278","16.7787","25.7793"
"842","126","2022","13.719","4.91519","15.7571","21.2359","17.2143","8.35949","20.9495","26.2511","10.8143","2.03544","10.9703","16.7609"
"843","127","2022","9.42857","0.0594937","10.1407","18.2065","13.819","3.17722","14.9593","23.0902","6.07619","-3.03797","4.98571","13.312"
"844","128","2022","11.1095","5.01013","13.6804","20.5783","17.719","9.2962","21.0413","28.1304","4.83333","0.316456","5.21739","12.1728"
"845","129","2022","28.2905","17.4924","24.5793","29.7913","30.5429","20.5392","27.1239","32.4793","26.3476","14.8937","22.1674","27.1489"
"846","130","2022","16.2333","4.72152","18.287","24.9315","22.6381","10.0722","25.4793","32.1609","11.081","0.173418","11.588","18.463"
"847","134","2022","28.0143","28.8405","29.2793","28.138","30.0095","31.1405","31.562","30.5304","26.1238","26.8304","26.7902","25.4435"
"848","135","2022","28.4","29.457","33.4859","27.9946","35.1286","37.3291","40.562","33.4413","23.5286","21.5468","26.7761","24.1033"
"849","136","2022","23.1762","12.0443","19.389","28.0935","26.1667","15.1177","23.6747","32.7011","20.3238","9.22025","15.5648","24.0717"
"850","137","2022","26.8095","27.2038","26.8077","27.0685","28.5238","29.3734","29.0824","29.4685","25.3714","25.7418","25.1769","25.387"
"851","138","2022","26.8333","25.0152","26.5054","26.5641","30.2476","28.5949","29.8272","30.8109","24.1714","22.0557","23.1913","20.5587"
"852","139","2022","29.3429","23.4722","24.388","27.8163","34.4905","30.7835","30.4152","31.1435","25.619","18.1532","20.5478","25.4859"
"853","140","2022","22.4905","26.838","24.5587","21.4467","25.3429","29.5456","27.3413","24.4272","20.1143","24.538","22.013","18.7674"
"854","141","2022","24.9619","26.1038","26.9043","24.6304","28.3762","30.9101","30.8185","27.8435","21.7952","17.8139","21.413","21.538"
"855","143","2022","26.7048","27.5316","26.912","26.838","30.0905","29.6291","29.4315","29.8587","23.781","25.9468","24.9424","24.2565"
"856","144","2022","14.1667","1.68354","15.289","22.5641","20.4571","5.78101","21.4758","28.3","8.37143","-2.52278","8.45385","16.6696"
"857","145","2022","17.6905","8.17215","16.9098","25.1141","21.8857","12.8329","21.625","29.8076","14.3571","4.58861","11.7283","20.1207"
"858","147","2022","18.0476","6.84557","19.9363","28.3022","22.3524","10.9899","24.9209","33.5239","13.4476","2.18608","14.011","22.5522"
"859","148","2022","27.6048","25.2962","26.462","27.8348","29.419","27.3848","28.5804","30.237","25.8619","23.4266","24.7663","25.913"
"860","149","2022","21.1048","12.9013","18.125","22.525","26.3429","19.3076","23.4967","27.1337","16","6.77342","12.2826","17.5022"
"861","150","2022","24.2524","25.9709","21.6478","20.1957","30.0952","29.9354","28.088","26.5587","19.919","22.2468","16.9717","15.1337"
"862","151","2022","26.8","23.8304","28.475","27.1359","32.8095","31.6139","34.7293","32.325","23.4","17.3506","24.1348","23.8902"
"863","153","2022","27.3095","27.8266","27.5187","27.1402","28.8381","29.8848","29.7484","28.537","26.5857","26.157","26.1451","26.2011"
"864","155","2022","12.0381","6.06203","12.0714","18.5098","15.8286","8.80633","16.2165","22.6598","8.29048","2.97595","7.78791","14.212"
"866","156","2022","23.3429","26.6975","24.1304","22.1598","26.5762","29.4038","26.6696","25.075","20.3048","24.1861","21.9902","19.637"
"867","157","2022","11.0476","17.3253","14.3772","11.0011","13.5381","20.3329","16.8022","13.4717","8.08571","14.7","11.6674","8.28804"
"868","158","2022","26.1714","27.2494","28.1804","26.7543","30.0048","33.2165","33.2804","31.3478","23.381","21.7215","23.9707","23.3663"
"869","159","2022","31.419","28.1937","35.1946","30.0663","36.9905","35.5228","41.6261","34.862","26.619","20.5063","28.8554","25.8609"
"870","161","2022","23.8476","25.5987","24.6087","23.3261","27.1238","29.1456","27.9554","26.6348","21.2095","22.8519","21.5804","20.2435"
"871","162","2022","17.9048","23.3861","20.538","17.1076","19.9714","26.0747","22.9402","19.3587","16.165","21.5861","18.4391","14.8587"
"872","116","2022","15.0048","-2.56456","15.4076","24.113","20.1429","2.04051","21.0511","28.562","10.5905","-7.17215","10.0967","20.713"
"873","56","2022","24.9","10.5443","21.3135","29.2457","31.519","16.0886","28.9573","36.9261","19.5714","6.17722","14.991","22.6413"
"874","163","2022","28.4143","26.5911","27.925","28.1837","31.1571","29.7949","31.2478","31.137","26.0524","24.2848","25.2109","25.6946"
"875","164","2022","10.2238","0.344304","9.77826","16.7011","13.5333","4.11013","14.4957","21.3207","6.99524","-2.40506","5.16413","12.4587"
"876","165","2022","30","22.7886","32.3815","31.85","33.1095","26.5139","37.1685","35.1587","27.0333","18.9747","27.9511","29.4793"
"877","167","2022","26.5381","26.5076","25.4725","25.638","29.9381","29.0646","28.1297","28.7261","23.7905","24.1405","23.3286","23.2587"
"878","168","2022","23.5762","9.31266","19.962","27.0957","29.6619","13.857","25.5987","32.3707","16.7429","5.09873","14.3418","21.9848"
"879","169","2022","26.0143","26.3696","26.513","25.9543","29.1714","31.9899","30.413","29.4457","23.581","21.281","23.4913","23.2348"
"880","170","2022","27.285","27.1114","27.0467","26.8152","31.6","31.719","31.5935","31.013","23.8","23.4494","23.2674","23.6413"
"881","171","2022","19.8524","29.1481","19.9804","20.3826","25.165","37.043","26.3239","28.3543","15.29","22.8608","15.1348","14.675"
"882","172","2022","15.2381","21.6354","17.7533","15.2783","17.4762","24.6937","20.9","17.2435","14.0857","19.4342","15.8924","14.1913"
"883","173","2022","28.4524","27.4392","29.5826","28.4815","31.5238","30.3873","33.1478","31.525","25.6143","24.7734","26.0011","25.4543"
"884","174","2022","20.6368","24.6152","23.7859","21.2467","21.2632","25.0456","24.2254","21.7913","20.0368","24.1835","23.3155","20.688"
"885","175","2022","10.9714","2.25949","12.1902","19.55","15.7429","5.51772","17.5902","24.8761","6.9","-0.956962","6.85934","14.7033"
"886","176","2022","20.6381","12.9519","18.1859","22.8185","26.0143","17.1544","23.1043","28.6707","17.4476","9.96962","14.7319","18.9054"
"887","177","2022","26.3238","23.9443","25.8337","26.975","30.3619","27.3949","28.6761","30.0467","22.7333","20.3797","22.9946","24.2402"
"888","178","2022","32.4333","18.9835","31.05","35.412","36.9048","24.4797","37.1109","39.9326","28.8762","14.4127","26.2511","32.2424"
"889","179","2022","16.0667","3.32152","16.137","24.4207","22.7762","8.2519","22.988","31.4924","10.4857","-0.64557","10.0516","17.8946"
"890","180","2022","10.4048","-2.52152","9.91957","19.275","13.3286","0.0696203","14.1761","24.1478","7.83333","-5.16203","5.49348","14.1478"
"891","182","2022","22.1905","26.1886","24.1467","21.1304","25.8333","29.8253","27.6261","24.9261","19.1429","20.6329","20.8054","17.5739"
"892","188","2022","12.2905","-1.22152","5.18022","15.9272","14.7429","1.88734","9.26484","18.988","10.3","-4.21013","2.73077","13.6424"
"893","189","2022","0","25.138","26.0739","26.5733","0","25.9975","26.7163","27.3289","0","24.2139","25.2598","25.5311"
"894","190","2022","26.16","26.5291","26.6641","25.8","28.14","28.138","27.8967","27.1446","24.63","25.2367","25.4859","24.625"
"895","191","2022","16.9619","5.74051","16.8315","24.2304","21.1143","10.9468","21.8804","28.4348","12.6476","1.09241","11.0326","19.0239"
"896","194","2022","28.181","22.6215","23.1033","27.7022","30.581","26.8848","26.337","30.2","25.7952","19.4899","20.6663","25.5696"
"897","195","2022","16.1333","4.73797","17.8239","24.3826","21.6571","8.96203","23.7076","30.1761","12.1619","1.32532","12.1239","19.1663"
"898","196","2022","26.5714","27.3582","27.962","25.3707","29","29.8481","30.7293","27.5674","24.8429","25.1519","25.675","23.7141"
"899","197","2022","26.2476","27.3633","27.3565","25.9913","29.0476","31.2595","30.4554","28.2967","24.1762","24.0899","24.9326","24.0533"
"900","198","2022","27.2667","27.5481","28.1554","27.9163","30.8381","31.8013","32.2109","31.0696","24.3476","24.7","25.0696","25.3217"
"901","200","2022","13.2762","4.09494","15.2286","22.0261","17.8143","7.93038","20.4736","27.387","9.26667","0.126582","9.71209","16.6772"
"902","201","2022","14.5333","4.53418","16.7185","23.7022","20.0048","9.88861","23.1652","30.4054","10.2667","0.213924","10.6826","18.1163"
"903","202","2022","27.2286","27.1861","27.1304","27.2533","31.519","31.9228","32.1033","32.1696","23.8143","24.3241","23.9043","23.7065"
"904","203","2022","25.6","26.262","27.5811","24.813","28.9857","29.8291","31.05","28.3196","22.9238","23.2759","24.6389","22.2967"
"905","205","2022","2.60952","5.00253","2.3837","-0.468478","5.83333","9.34684","5.80217","2.82283","-0.285714","2.28734","-0.308696","-3.11413"
"906","117","2022","17.8667","0.665823","17.3348","25.8446","22.5095","5.35696","22.75","29.4109","13.6333","-3.48354","12.6304","22.9359"
"907","207","2022","19.019","6.66962","16.6099","25.8707","23.2714","11.657","21.8736","31.4652","13.2238","3.19873","11.4593","19.3087"
"908","208","2022","27.7476","27.4506","28.2022","27.537","29.9095","31.0354","30.7696","29.7511","26.0429","24.1937","25.5054","25.8793"
"909","183","2022","28.2143","25.6354","26.8293","28.3935","30.519","28.5405","29.3837","30.9185","26.3905","23.2924","24.9315","26.375"
"910","185","2022","27.819","25.4734","26.7022","28.1457","30.2381","28.2367","29.4196","31.0554","25.6619","23.2861","24.7185","25.9967"
"911","186","2022","26.9857","25.0481","26.5239","27.3478","29.419","27.6671","29.1522","30.1707","24.9048","22.5392","24.1348","24.8587"
"912","187","2022","28.2143","25.6354","26.8293","28.3935","30.519","28.5405","29.3837","30.9185","26.3905","23.2924","24.9315","26.375"
"913","209","2022","34.9667","26.438","36.813","33.3163","40.7333","33.3203","43.2152","38.3543","30.8429","20.0051","30.1174","28.9283"
"914","210","2022","27.319","25.6228","25.8289","26.438","33.0048","29.619","29.9389","31.9022","23.5238","22.6177","22.7644","22.7163"
"915","211","2022","1.14286","-12.9772","-7.67333","3.29457","2.00476","-9.87089","-5.59778","4.89565","0.2","-16.0608","-10.0456","1.6"
"916","213","2022","10.4952","0.478481","8.79451","16.8293","13.781","3.66709","13.2516","21.0913","6.09524","-2.69747","3.75055","12.0087"
"917","192","2022","24.4476","26.2899","25.7022","23.8685","27.2619","29.638","28.3756","26.7315","22.8381","23.9228","24.1133","22.213"
"918","216","2022","26.2238","17.5975","23.1457","29.4554","30.1048","20.9038","26.9478","34.1543","23.219","15.1316","20.1978","25.9413"
"919","219","2022","27.081","28.5506","29.6783","28.4685","30.5857","33.6203","34.8359","33.3935","24.6667","25.2291","26.462","25.4554"
"920","220","2022","27.87","27.6253","28.1743","26.7478","30.71","29.7975","30.4914","29.3011","25.845","26.2304","26.3529","24.4576"
"921","221","2022","25.819","28.4329","27.7489","25.2967","29.0857","32.7278","31.3435","28.0891","23.4476","25.1038","24.8815","23.3717"
"922","223","2022","23.8333","26.2709","24.5837","23.2511","26.5714","29.1722","27.6174","26.1283","21.5952","23.8519","21.9707","20.9457"
"924","224","2022","26.1286","25.5139","26.6054","26.8337","30.2857","30.7772","31.3152","32.0641","22.4","21.2582","23.0283","23.2076"
"926","225","2022","23.4762","11.881","19.925","29.0261","28.4714","16.4089","25.7913","35.4011","19.3","8.17342","14.8326","23.7217"
"927","227","2022","23.7714","8.56076","23.0826","31.0337","31.2857","13.8987","28.787","37.6663","16.4905","3.76962","17.2815","23.8761"
"928","228","2022","27.3524","23.7103","25.7109","27.6522","31.3857","27.0897","28.9098","30.8663","24.6143","21.0385","23.1239","24.7489"
"929","229","2022","28.3429","28.2684","28.5674","28.3435","31.0762","30.9658","31.3473","31.0315","24.9095","25.2025","25.9857","25.9185"
"930","242","2022","28.035","24.8013","26.1652","28.262","30.49","28.1139","29.0565","31.4304","26.135","22.3481","23.8163","25.8467"
"931","231","2022","12.2429","0.56962","13.7467","20.4402","16.4619","3.47848","18.487","25.3511","8.96667","-2.35443","9.03587","16.2261"
"932","232","2022","31.7476","21.6443","30.3315","35.6609","39.1095","28.4924","38.9272","42.7228","25.4762","15.9266","22.6022","29.6391"
"933","233","2022","11.781","5.48101","11.8587","17.7413","15.681","8.21772","16.1043","22.6783","8.17143","2.89241","7.6989","13.113"
"934","234","2022","16.1143","4.6557","17.1185","25.5228","21","10.1013","22.2946","30.5076","11.4143","-0.234177","12.2815","21.1935"
"935","236","2022","12.7667","22.1329","14.1348","11.3804","18.0286","26.2987","18.4272","15.8326","7.9","18.0544","10.0804","7.25435"
"936","238","2022","25.0238","26.5051","25.6946","24.4076","29.2143","30.6114","29.7315","28.3272","20.9333","23.0861","21.325","20.8913"
"937","96","2022","18.8476","7.67089","17.8402","26.2674","24.8857","14.257","24.4228","33.0424","14.1619","2.42152","11.9696","20.3217"
"938","239","2022","26.8952","26.4582","26.4946","26.937","30.8","31.3443","31.2272","31.388","23.5429","22.5608","21.8652","23.1761"
"939","240","2022","26.3048","17.6089","25.4761","29.0641","30.219","20.0937","28.937","33.1793","23.8048","15.4608","22.3826","25.6533"
"940","243","2022","26.4905","27.2608","27.4163","26.7087","29.2619","30.2177","30.0391","29.113","24.1381","24.5329","24.8609","24.3087"
"941","244","2022","23.4333","18.1215","20.4253","24.0674","29.5524","23.8278","26.2813","30.3033","19.3","13.8203","15.9978","20.0913"
